date,inrisk_17,inrisk_43,inrisk_08,inrisk_25
2020-02-15,1.060725197313622,0.7106167205064388,0.4962522277200066,0.3036668676632191
2020-02-16,0.8627436078316136,0.5448289056792484,0.4641560875889737,0.22196233822084208
2020-02-17,0.7409134151599985,0.5444809061062376,0.44008125935698483,0.2302287448888256
2020-02-18,0.7769982161620976,0.5732440016226896,0.4755798583480611,0.24118068523201786
2020-02-19,0.7616910243599988,0.5898057490716582,0.5019626071004182,0.2495603112664085
2020-02-20,1.063748890766782,0.7609107588695476,0.5900054086051778,0.3189970707620508
2020-02-21,1.750477760951563,1.3032610193286946,0.7436280073399519,0.6013993979693776
2020-02-22,2.0581438721145577,1.515854500108297,0.9018481690907495,0.5582883094234924
2020-02-23,1.7549429694858298,1.1442118521270472,1.6694770479384726,0.47251957238968045
2020-02-24,1.6247493191371334,1.1912602936379117,1.8110178419485545,0.5298147107040065
2020-02-25,1.868982730281905,1.3676269040613267,2.0705166673099353,0.6006427066798471
2020-02-26,2.2051171697055914,1.7112254499526274,2.3156758860348083,0.806266765911332
2020-02-27,2.4050844027915956,1.8396341650990493,2.865588528472922,1.0415410157359886
2020-02-28,3.9712624857979173,2.925423542475683,3.728635009319879,1.5707354116960668
2020-02-29,4.429512842656184,3.0570217580426258,3.169010383813948,1.3405982215245922
2020-03-01,4.860940643639256,3.3347181501905303,6.562683171858216,1.6269063576356653
2020-03-02,5.516870932336211,4.292054853976098,6.994870962701599,2.1141600973157506
2020-03-03,6.916555466743677,5.431409799820701,8.835104699281112,2.844688477568079
2020-03-04,9.335600729851414,7.39061465891173,12.260531634845265,3.532514376609507
2020-03-05,12.347117984289962,9.773821811960351,16.749741872123924,4.837016721530137
2020-03-06,20.960944105568608,16.485210571656328,21.84778063610099,8.41338219981216
2020-03-07,30.0535688495052,21.036296131119315,23.600054803473327,9.193690540902033
2020-03-08,28.331730689229996,20.181122798493124,40.96620134128156,10.036692497222184
2020-03-09,33.66684347827203,26.529438020932396,41.80339371138354,11.534373531984283
2020-03-10,46.970903590875494,36.26389636475644,50.68219849425621,16.379959618703474
2020-03-11,58.52731334435585,45.22774129512586,59.25792264924902,20.278033493125637
2020-03-12,76.65142446636565,59.027679037358865,72.31772997670335,27.065034150794112
2020-03-13,101.58400966333251,79.65382988108628,80.70633458772046,33.74484291777799
2020-03-14,62.01878721814298,44.95310909083014,53.41825967303169,16.328726187000523
2020-03-15,42.09804469061417,27.069736664808598,55.40206798662227,12.333601573789522
2020-03-16,86.19527314944231,64.31425515857005,84.16083085415397,29.432367016840317
2020-03-17,93.28921767901328,72.09800089915477,95.34649972389147,35.318116346077176
2020-03-18,104.03662120582746,79.23437388463827,106.76887489239478,38.64498278326185
2020-03-19,114.2606389914243,84.8078599354829,110.98549169190571,41.24067946961096
2020-03-20,117.84808744122343,86.90944489014537,111.69629625655212,42.41257320836939
2020-03-21,67.25669159403125,42.952605238763084,56.604108788367164,17.638421636315442
2020-03-22,54.28558375897651,32.277460131389226,55.88051885534922,15.611680689572044
2020-03-23,123.57358563801813,96.4349552591771,135.0869640636624,52.88390547629326
2020-03-24,133.83217403449277,104.4302120827326,152.7550446444745,56.67130710221269
2020-03-25,135.89234773775098,102.67798406695849,151.85178711085553,53.18469974653931
2020-03-26,139.8511299438189,103.48443784193043,154.6498935864477,56.403702996290335
2020-03-27,137.21042795771228,100.01768177858487,144.51773921880223,53.056196527589485
2020-03-28,78.19436296875399,45.49920112763536,71.9872181864584,23.267902203079284
2020-03-29,60.41413484506026,38.35338540015403,66.12003362007863,19.014619564349292
2020-03-30,105.51245113245719,81.02406999837788,123.07277406632716,47.23825361476151
2020-03-31,109.68131737385697,76.93264862517188,125.43128498773106,46.950335952503465
2020-04-01,99.3598624249221,74.77481274933949,123.62807087343747,42.288289572559904
2020-04-02,104.419750569323,76.67590521396299,125.20786881987074,44.587716813848246
2020-04-03,101.6996320168059,71.65323220936362,115.3023039857807,39.92924921864061
2020-04-04,63.57881557654119,37.090146204245016,63.30427181922466,19.14340762739709
2020-04-05,49.66640746659157,28.517589449949394,55.38716632533333,15.741058081031722
2020-04-06,89.21692823641528,66.07087394180138,108.54686942701649,39.12279880174022
2020-04-07,88.42903092625282,64.8111722686945,111.44745383735082,39.81896000086626
2020-04-08,86.85583793335842,66.38912877367233,109.27684868052803,39.774368542241405
2020-04-09,82.43499439741007,58.41394661673741,98.20550038070027,32.62279764690701
2020-04-10,51.055673925346426,27.230657110254253,49.85954856654924,15.808902630040803
2020-04-11,50.618567366644456,31.50438712015667,55.73169842072147,16.46310381173936
2020-04-12,43.28742649320992,22.935492689126384,41.1539704169526,10.277030489379255
2020-04-13,45.1566002603973,26.169601989000018,55.59820156530395,16.055937862083837
2020-04-14,86.68574739652588,64.84633523961796,111.23223506841049,35.309956599511096
2020-04-15,88.89817348675821,64.97426480102938,111.67830417644313,35.090521426121725
2020-04-16,85.30966079737738,65.99162285923731,110.74744597943706,35.2443511325886
2020-04-17,81.56531806602311,60.51274308174453,102.3568385042929,32.368793373609705
2020-04-18,45.39046778365426,28.32640292555641,50.43825051463086,11.950445136357429
2020-04-19,29.45970574141577,18.464009355293427,39.627651334396646,7.936751448550451
2020-04-20,69.7770525459215,52.499647829532705,90.4399524649018,26.86965172463141
2020-04-21,66.53943222755895,48.501359044399074,89.83469217482933,25.064098592090087
2020-04-22,63.806206384876646,47.28202184670705,82.19584424627561,24.538112482077572
2020-04-23,61.18371830266144,44.913048715131644,83.47771913809589,21.044011452039417
2020-04-24,53.44412192142719,38.620842642127876,73.51850107599289,19.232892792765448
2020-04-25,28.00252115976097,16.636091496353416,35.976873222089004,7.654160553751256
2020-04-26,19.588240656519012,10.65269218478866,27.42671037254759,5.257199224273638
2020-04-27,40.91459687384118,29.923097816509046,60.07836565345622,15.056374419767476
2020-04-28,37.42216604549205,28.527542863868344,57.373037660927935,15.2731266481645
2020-04-29,31.879914577708494,25.829270986032604,51.019364796772805,14.155733019188165
2020-04-30,30.572842900418348,21.9066456465232,41.951864201748876,11.884947605465449
2020-05-01,12.607355809261469,7.593623164052209,16.770756234167965,4.3501207526924555
2020-05-02,14.222290793484467,8.329187369551596,16.266027334916494,4.395604640254635
2020-05-03,11.002699590899658,6.519034149166328,14.952713361075684,3.7542600373142294
2020-05-04,22.22369951313634,17.52878261600397,33.133460216756646,11.28986237101018
2020-05-05,23.44878059211975,17.71357988610067,32.29495478016402,11.217035355544875
2020-05-06,19.38346938462593,15.011980213727238,27.7597575619059,9.316286119768339
2020-05-07,17.16560548883261,13.763821316879724,25.23041867786098,9.326983283226292
2020-05-08,15.37898597571641,12.102778343812785,20.952952659096635,8.222290037775393
2020-05-09,8.164421721039059,5.976443913385441,10.579157544640461,4.062637609783762
2020-05-10,5.761480274096055,3.8571221723208207,9.233403065333277,2.7257925226143636
2020-05-11,14.6482210625709,11.916254183082255,22.052778212361606,7.997003798444255
2020-05-12,14.715276847492161,12.466623692578079,23.954283136516295,8.789481803396766
2020-05-13,16.034086262996833,12.950151821502878,25.2564124664211,8.979203498043843
2020-05-14,14.910946948074907,12.50785569710634,26.099408142396932,8.768355874858372
2020-05-15,15.690700765327723,13.325927263511304,26.480481178217822,9.448228799197247
2020-05-16,8.490413880292893,6.58747485032082,12.898941541257726,4.517560561310814
2020-05-17,6.909986519611743,5.115491600512028,11.749305549638178,3.7274450772793633
2020-05-18,17.39726369097921,14.812884035860705,32.724902343387704,9.53493263670444
2020-05-19,19.870094474923516,16.859184531331067,35.19052187156229,10.765777038270716
2020-05-20,20.712118659497065,19.021652558458275,37.24037477390969,11.652364479384353
2020-05-21,23.09506651378352,20.594756651957606,39.158012104225406,11.350463417623422
2020-05-22,24.994102841059096,22.514208165885748,39.771216104345626,11.84526536556817
2020-05-23,17.659233905081116,13.09573007321821,23.778293368259252,6.860037847660399
2020-05-24,14.5083062993253,10.761085119219128,21.29722785833089,5.2672451294358655
2020-05-25,27.513663893651124,24.742355012307968,44.03013974899028,11.991576246916308
2020-05-26,28.57238881438421,26.706675210579366,44.23415163791292,12.420907006387397
2020-05-27,30.049953171770635,25.19416420095792,44.197939545614396,12.57991853421248
2020-05-28,30.82002716166502,25.183754513969053,44.794611754488194,11.987159971253801
2020-05-29,30.675277435923633,25.94283970983215,41.61201330832529,11.406344099761034
2020-05-30,21.020554585573475,16.077475219868532,24.931593492568524,5.971393737436124
2020-05-31,17.315567485950833,12.686050574687133,24.03601104419267,5.110411005196253
2020-06-01,26.445104201651798,21.037997704450557,37.268585662032535,9.577076310254125
2020-06-02,27.735338820385273,22.428074792163727,43.18433217173248,10.790327292321383
2020-06-03,27.09195511198438,22.124039875355678,42.154575879615486,9.984055533213105
2020-06-04,26.447384837614653,21.793617667606792,43.0082059359861,9.580734124629807
2020-06-05,25.097630496464205,21.54856078330618,42.84027599671733,9.316108541874245
2020-06-06,17.82088290382664,13.491565764963777,29.06506644430962,5.5909291913414325
2020-06-07,11.396613386374215,7.79929502447448,22.053807596888426,3.6296603284451376
2020-06-08,20.38468906998876,17.928336505628785,40.092443492505325,8.588557378428781
2020-06-09,20.11470030526172,18.0095723782469,38.46892747975959,8.420492797278776
2020-06-10,19.693311822576614,18.088686893194883,38.126190419348,7.932285282203933
2020-06-11,19.458599124831803,17.464094834371476,36.21908622428468,7.264143495992175
2020-06-12,19.620393808882454,18.278282373615074,35.70674495678291,7.561917150478164
2020-06-13,14.953186305783474,11.735482997809811,24.25992396933838,4.638967467325478
2020-06-14,12.617374761447616,9.420320810008862,24.369177834275202,3.803531251131403
2020-06-15,18.712487796311738,16.829523235027658,36.38364450079306,7.423805114346892
2020-06-16,17.89671832575112,15.705902886458112,30.67100227345957,6.702108195819932
2020-06-17,17.946875964771916,16.417438960294895,30.39946393655263,7.169119774863351
