date,inrisk_17,inrisk_43,inrisk_08,inrisk_25
2020-02-15,1.0666625682132838,0.7178058693409122,0.5046800516089501,0.3049647980016541
2020-02-16,0.8698454736307139,0.5532583029177165,0.4844991051170114,0.22476645175552962
2020-02-17,0.7442016322591047,0.5530312918501193,0.4589426533066434,0.2321490465608963
2020-02-18,0.7808794459446033,0.5807332851335719,0.4924700072041767,0.24247792893440445
2020-02-19,0.7659153020554436,0.5989905243544836,0.5203958268299987,0.2515580192006195
2020-02-20,1.0681074388626666,0.7716501094332178,0.6127113038140536,0.32151312896987017
2020-02-21,1.7542780221851428,1.3134165519452181,0.7755742002351106,0.604684328990316
2020-02-22,2.0611682176658213,1.5464239603638794,0.925098977580295,0.5600477428371339
2020-02-23,1.7648884478785316,1.1827741390099964,1.7294840150807065,0.47589664196584996
2020-02-24,1.6344326763686379,1.2848293554502934,1.90894103109119,0.535874204570655
2020-02-25,1.8798351106570665,1.4868782171107058,2.151938351516092,0.607724607929423
2020-02-26,2.214570707044608,1.8258871526664797,2.402740279562735,0.8143278788371312
2020-02-27,2.422335166118867,1.9854036801873471,2.991635674560265,1.050766752842344
2020-02-28,3.995507305326671,3.1364625649497095,3.901710804034466,1.5910226373376313
2020-02-29,4.442552997772085,3.259304293070048,3.2890178940389343,1.349552039193013
2020-03-01,4.8951361550341765,3.6032427461879353,6.887883495717038,1.6392469093132753
2020-03-02,5.558221491656597,4.71456098174054,7.307206792121782,2.147839094041336
2020-03-03,6.966535383632339,5.8940091879652226,9.167100375160688,2.8779821938677523
2020-03-04,9.38205040762792,7.906748367300114,12.633517308472584,3.5608251520075878
2020-03-05,12.40193616436686,10.468616239865888,17.243083241672252,4.879051080290342
2020-03-06,21.03702913130509,17.288013254927606,22.44648378603967,8.479512712104704
2020-03-07,30.12762444300577,21.90411737207588,24.052511782332047,9.228851657146615
2020-03-08,28.456595106430328,21.210335613816078,42.31474889630736,10.10492092055836
2020-03-09,33.87227033637931,28.004546672032838,43.12364464825101,11.67144377398353
2020-03-10,47.216647984691534,38.29021292663228,52.261921646462305,16.531824448306875
2020-03-11,58.781337519630284,47.921169623874434,61.384066257517674,20.43453174161244
2020-03-12,76.9913188604305,63.03634402251266,75.10453408865601,27.335230934090717
2020-03-13,102.09818993601466,84.46145447190061,84.0622900911269,34.06035117384863
2020-03-14,62.498921687046,48.01132964047364,55.663858258521294,16.45433036416666
2020-03-15,42.646104687050304,29.89473883563821,57.92033727808533,12.51466462841639
2020-03-16,86.67763212800814,69.50864435776319,87.4229746580611,29.68004402035837
2020-03-17,94.15208461172297,78.3434172261386,99.212236303679,35.677879654669475
2020-03-18,104.71355854809049,86.54628552661299,110.37972104138353,39.1752978557895
2020-03-19,115.44370745185402,89.99103089819253,114.42481714879453,41.7050779744142
2020-03-20,118.57810979851763,93.7517803934971,114.38169950225705,42.74836467858705
2020-03-21,68.13714256759803,47.5083859532231,57.933071196776666,17.839982955225828
2020-03-22,55.20879211502939,36.180987713866976,57.99741618703145,15.879502473207527
2020-03-23,124.49422686750277,105.54621610162867,139.9353650617068,53.37620984347221
2020-03-24,135.04773998829708,114.34208391662749,157.42102192332086,57.42274002031774
2020-03-25,136.69272019665604,112.44884646814607,156.62701222041989,53.661011742449816
2020-03-26,140.56295832345236,113.49837265554945,158.89937694807563,56.859216276844194
2020-03-27,138.24317202180924,108.66668777384346,147.7669258133625,53.58218671028911
2020-03-28,78.76348852318543,50.53033016094032,73.04301012708119,23.371129269856464
2020-03-29,60.98254898065862,42.76155569816646,67.97875922673637,19.172680084830805
2020-03-30,106.16850661126433,89.12737414145097,126.79160183581358,47.7608949445917
2020-03-31,110.54206437536399,83.67686387680178,128.67362340512125,47.406457134573174
2020-04-01,99.92034044543392,81.76931694730855,126.54887417590943,42.78855194418732
2020-04-02,105.10799134818765,83.08577428832638,128.3489227957546,45.07051339177973
2020-04-03,102.48463193600287,78.25603398168671,117.90832119120563,40.32560759007247
2020-04-04,64.10616920390132,41.19253791354977,64.09211723594635,19.301401154252023
2020-04-05,50.15823728139577,31.59117062129248,56.5520006855695,15.83351218594515
2020-04-06,89.8407275684125,71.72873965663658,111.06082574228883,39.425532622282496
2020-04-07,89.00129920309091,70.53402320947298,114.01639092375635,40.1571016399989
2020-04-08,87.45123435031367,71.89822593881875,111.63773426544344,40.16222990866937
